timestamp,prod_id,station_id,sensor,value,station_id,prodid,part_id
18:30.7,ACME123,234,A,-0.248775168,234,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:30.9,ACME123,234,T_max,48.17611433,234,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:36.7,ACME123,234,C,0,234,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:39.0,ACME123,234,STATUS,OK,234,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:29.5,ACME123,235,tol,0.51672699,235,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:30.0,ACME123,235,Rückführkrft ballist.,22.99600453,235,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:32.2,ACME123,235,r_nul,7,235,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:34.4,ACME123,235,STATUS,OK,235,ACME123,e27f3c4c-a216-49dd-9e30-274b19f496d6
18:39.1,ACME123,234,A,1.679231918,234,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:43.7,ACME123,234,T_max,64.62367286,234,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:44.2,ACME123,234,C,2,234,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:45.3,ACME123,234,STATUS,OK,234,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:41.6,ACME123,235,tol,-0.878999399,235,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:43.0,ACME123,235,Rückführkrft ballist.,20.39868734,235,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:46.7,ACME123,235,r_nul,7,235,ACME123,70a23d6b-dab4-4cd5-a8eb-1a303645af9b
18:53.8,ACME123,234,A,-1.842807329,234,ACME123,1021a33a-97ea-4090-91fe-d203b72bc4cb
18:58.7,ACME123,234,T_max,54.34784886,234,ACME123,1021a33a-97ea-4090-91fe-d203b72bc4cb
18:52.3,ACME123,235,tol,-0.057352064,235,ACME123,1021a33a-97ea-4090-91fe-d203b72bc4cb
19:00.5,ACME123,234,A,0.180580915,234,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:00.9,ACME123,234,T_max,67.12302923,234,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:06.0,ACME123,234,C,2,234,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:07.1,ACME123,234,STATUS,OK,234,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
18:59.1,ACME123,235,tol,-0.848965621,235,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:04.2,ACME123,235,Rückführkrft ballist.,22.33766673,235,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:05.2,ACME123,235,r_nul,2,235,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:07.8,ACME123,235,STATUS,OK,235,ACME123,d7735857-dc78-4dbe-99b0-b3ea8bd10343
19:09.9,ACME123,234,A,-1.717516941,234,ACME123,2e8724fb-7874-43e4-ae70-8e4eebaf3882
19:11.9,ACME123,234,T_max,47.07227618,234,ACME123,2e8724fb-7874-43e4-ae70-8e4eebaf3882
19:14.2,ACME123,234,C,0,234,ACME123,2e8724fb-7874-43e4-ae70-8e4eebaf3882
19:14.9,ACME123,234,STATUS,OK,234,ACME123,2e8724fb-7874-43e4-ae70-8e4eebaf3882
19:18.0,ACME123,235,tol,-1.276560665,235,ACME123,2e8724fb-7874-43e4-ae70-8e4eebaf3882
19:21.3,ACME123,234,A,-0.639559686,234,ACME123,cf24f857-f83b-4c92-a720-e4b9707df802
19:22.0,ACME123,234,T_max,45.44046668,234,ACME123,cf24f857-f83b-4c92-a720-e4b9707df802
19:23.8,ACME123,234,C,1,234,ACME123,cf24f857-f83b-4c92-a720-e4b9707df802
19:26.8,ACME123,234,STATUS,OK,234,ACME123,cf24f857-f83b-4c92-a720-e4b9707df802
19:19.3,ACME123,235,tol,-0.096033453,235,ACME123,cf24f857-f83b-4c92-a720-e4b9707df802
19:30.2,ACME123,234,A,0.46131023,234,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:32.8,ACME123,234,T_max,43.65722641,234,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:33.8,ACME123,234,C,2,234,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:37.7,ACME123,234,STATUS,OK,234,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:30.9,ACME123,235,tol,0.911949095,235,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:31.1,ACME123,235,Rückführkrft ballist.,20.89282124,235,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:34.6,ACME123,235,r_nul,4,235,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:35.9,ACME123,235,STATUS,NOT_OK,235,ACME123,30f5325d-ed9f-467f-a325-91964ecf6e46
19:43.1,ACME123,234,A,0.719619586,234,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:48.0,ACME123,234,T_max,56.43417149,234,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:48.0,ACME123,234,C,0,234,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:49.0,ACME123,234,STATUS,OK,234,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:39.7,ACME123,235,tol,0.137274938,235,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:40.1,ACME123,235,Rückführkrft ballist.,22.84580921,235,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:41.3,ACME123,235,r_nul,6,235,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:41.6,ACME123,235,STATUS,OK,235,ACME123,0fcffbf6-3058-46a1-a038-14747d8305cb
19:50.1,ACME123,234,A,0.933648966,234,ACME123,0f0a517e-6794-4132-b96f-2d9021cb47ec
19:52.5,ACME123,235,tol,-0.098447195,235,ACME123,0f0a517e-6794-4132-b96f-2d9021cb47ec
19:54.7,ACME123,235,Rückführkrft ballist.,22.87792273,235,ACME123,0f0a517e-6794-4132-b96f-2d9021cb47ec
19:55.7,ACME123,235,r_nul,8,235,ACME123,0f0a517e-6794-4132-b96f-2d9021cb47ec
19:57.4,ACME123,235,STATUS,OK,235,ACME123,0f0a517e-6794-4132-b96f-2d9021cb47ec
19:59.7,ACME123,234,A,-0.485544918,234,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:00.2,ACME123,234,T_max,63.02997719,234,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:01.1,ACME123,234,C,2,234,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:02.6,ACME123,234,STATUS,OK,234,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:01.2,ACME123,235,tol,0.916251764,235,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:03.8,ACME123,235,Rückführkrft ballist.,20.70660017,235,ACME123,5006e943-7969-44b7-8641-0b36700d3af9
20:09.6,ACME123,234,A,-1.023466109,234,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:10.3,ACME123,234,T_max,79.40229641,234,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:15.0,ACME123,234,C,3,234,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:17.1,ACME123,234,STATUS,OK,234,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:09.5,ACME123,235,tol,-1.941873146,235,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:11.6,ACME123,235,Rückführkrft ballist.,19.11037063,235,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:17.9,ACME123,235,r_nul,5,235,ACME123,615d4c13-67f6-4d06-803f-745b116cccb9
20:20.0,ACME123,234,A,1.256188461,234,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:20.7,ACME123,234,T_max,67.52225114,234,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:21.1,ACME123,234,C,1,234,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:21.9,ACME123,234,STATUS,OK,234,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:19.4,ACME123,235,tol,-1.06150066,235,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:19.7,ACME123,235,Rückführkrft ballist.,23.39498212,235,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:24.5,ACME123,235,r_nul,3,235,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:25.5,ACME123,235,STATUS,OK,235,ACME123,e3fc43e0-f21a-400a-b483-b589b09f12d7
20:29.3,ACME123,234,A,-1.660685415,234,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:33.8,ACME123,234,T_max,42.09780868,234,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:35.2,ACME123,234,C,2,234,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:32.9,ACME123,235,tol,-2.037503132,235,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:37.6,ACME123,235,Rückführkrft ballist.,19.10653695,235,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:38.8,ACME123,235,r_nul,9,235,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:39.0,ACME123,235,STATUS,NOT_OK,235,ACME123,bb2176c1-2a6c-4e06-b4ca-9cd2ad956738
20:40.9,ACME123,234,A,-0.707431404,234,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:42.3,ACME123,234,T_max,59.17586328,234,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:43.0,ACME123,234,C,1,234,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:47.9,ACME123,234,STATUS,OK,234,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:40.8,ACME123,235,tol,-0.487879521,235,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:41.2,ACME123,235,Rückführkrft ballist.,20.03530785,235,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:41.7,ACME123,235,r_nul,4,235,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:44.4,ACME123,235,STATUS,OK,235,ACME123,66469cc3-d4d4-4222-8085-c5e7d5742140
20:49.2,ACME123,234,A,-0.132175596,234,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:50.6,ACME123,234,T_max,54.0135991,234,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:51.1,ACME123,234,C,0,234,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:51.8,ACME123,234,STATUS,OK,234,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:49.1,ACME123,235,tol,0.832042115,235,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:49.4,ACME123,235,Rückführkrft ballist.,21.30836801,235,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:50.2,ACME123,235,r_nul,8,235,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:50.3,ACME123,235,STATUS,OK,235,ACME123,2fd4ca4b-7e5c-4465-ad35-1116e2757f45
20:59.2,ACME123,234,A,-0.227076482,234,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
20:59.3,ACME123,234,T_max,45.5571772,234,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:01.1,ACME123,234,C,3,234,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:03.1,ACME123,234,STATUS,OK,234,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:01.2,ACME123,235,tol,0.559597462,235,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:02.8,ACME123,235,Rückführkrft ballist.,17.50838452,235,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:05.5,ACME123,235,r_nul,3,235,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:05.9,ACME123,235,STATUS,NOT_OK,235,ACME123,b36b7ce4-9ef7-4f99-aeca-201cf1adf63e
21:09.2,ACME123,234,A,0.022427734,234,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:12.4,ACME123,234,T_max,84.15227327,234,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:12.9,ACME123,234,C,3,234,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:09.3,ACME123,235,tol,-0.382727948,235,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:09.4,ACME123,235,Rückführkrft ballist.,19.85023597,235,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:10.2,ACME123,235,r_nul,8,235,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:10.4,ACME123,235,STATUS,OK,235,ACME123,99eda9ba-3a36-4291-903f-f74177219273
21:20.0,ACME123,234,A,1.143031512,234,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:21.5,ACME123,234,T_max,51.64164437,234,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:21.5,ACME123,234,C,3,234,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:23.5,ACME123,234,STATUS,OK,234,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:19.3,ACME123,235,tol,-0.086120674,235,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:22.3,ACME123,235,Rückführkrft ballist.,20.12336449,235,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:22.4,ACME123,235,r_nul,5,235,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:23.0,ACME123,235,STATUS,OK,235,ACME123,c6db6d48-1693-432f-91b4-e6622d435ad2
21:29.9,ACME123,234,A,1.820031237,234,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:30.9,ACME123,234,T_max,37.09121257,234,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:31.8,ACME123,235,tol,0.192365675,235,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:33.2,ACME123,235,Rückführkrft ballist.,24.47636793,235,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:34.0,ACME123,235,r_nul,0,235,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:36.3,ACME123,235,STATUS,NOT_OK,235,ACME123,a9f794a0-c9d5-486d-8fc8-785001e615bf
21:40.1,ACME123,234,A,2.333905284,234,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:43.6,ACME123,234,T_max,41.50005464,234,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:44.5,ACME123,234,C,1,234,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:48.0,ACME123,234,STATUS,OK,234,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:43.3,ACME123,235,tol,0.874360092,235,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:43.7,ACME123,235,Rückführkrft ballist.,22.03079004,235,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:44.8,ACME123,235,r_nul,6,235,ACME123,eda6cdb7-1a0c-4cd4-839c-10c5d61917b1
21:52.9,ACME123,234,A,-1.671972541,234,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:55.0,ACME123,234,T_max,52.54527441,234,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:55.4,ACME123,234,C,1,234,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:56.3,ACME123,234,STATUS,OK,234,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:50.3,ACME123,235,tol,-0.310668056,235,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:52.6,ACME123,235,Rückführkrft ballist.,18.26364541,235,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:53.7,ACME123,235,r_nul,9,235,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
21:57.1,ACME123,235,STATUS,NOT_OK,235,ACME123,16c20eb2-7bb9-4062-b06e-f3d259863f5b
22:02.5,ACME123,234,A,-0.317449855,234,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:03.0,ACME123,234,T_max,49.10800121,234,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:04.8,ACME123,234,C,0,234,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:08.4,ACME123,234,STATUS,OK,234,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
21:59.2,ACME123,235,tol,1.875407697,235,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:01.9,ACME123,235,Rückführkrft ballist.,20.82219553,235,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:02.0,ACME123,235,r_nul,3,235,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:04.8,ACME123,235,STATUS,OK,235,ACME123,f8af6aef-e852-4688-aa7b-93167bda1766
22:16.6,ACME123,234,A,1.151474596,234,ACME123,546cc3c6-7887-453d-ae72-823a97d0c297
22:17.1,ACME123,234,T_max,30.99359845,234,ACME123,546cc3c6-7887-453d-ae72-823a97d0c297
22:20.1,ACME123,234,A,0.786470331,234,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:21.0,ACME123,234,T_max,54.41072932,234,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:21.4,ACME123,234,C,1,234,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:23.5,ACME123,234,STATUS,OK,234,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:23.8,ACME123,235,tol,0.799662095,235,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:24.4,ACME123,235,Rückführkrft ballist.,16.99940591,235,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:25.5,ACME123,235,r_nul,1,235,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:28.6,ACME123,235,STATUS,OK,235,ACME123,5aedea8d-a2d1-4928-bf0e-778df2b2cb36
22:29.5,ACME123,234,A,1.231495511,234,ACME123,16c3101a-7e0a-4e5b-9cda-6051fd89f45c
22:32.2,ACME123,234,T_max,41.01214869,234,ACME123,16c3101a-7e0a-4e5b-9cda-6051fd89f45c
22:39.4,ACME123,234,A,-1.204464223,234,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:40.0,ACME123,234,T_max,54.39887708,234,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:45.0,ACME123,234,C,1,234,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:46.0,ACME123,234,STATUS,NOT_OK,234,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:44.3,ACME123,235,tol,0.195785663,235,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:46.0,ACME123,235,Rückführkrft ballist.,18.40300935,235,ACME123,b04c5275-fa65-4b09-b983-8674237ea1b4
22:49.2,ACME123,234,A,0.526476529,234,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:49.9,ACME123,234,T_max,60.27339468,234,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:55.6,ACME123,234,C,3,234,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:56.1,ACME123,234,STATUS,OK,234,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:49.4,ACME123,235,tol,1.778783407,235,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:49.4,ACME123,235,Rückführkrft ballist.,19.7171608,235,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:53.4,ACME123,235,r_nul,9,235,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
22:55.9,ACME123,235,STATUS,OK,235,ACME123,224fe829-2024-4c58-8f03-2c3904ee0f70
23:03.8,ACME123,234,A,0.981604815,234,ACME123,41156d8d-6a92-424f-a764-629104150513
23:08.4,ACME123,234,T_max,50.99511131,234,ACME123,41156d8d-6a92-424f-a764-629104150513
23:08.6,ACME123,234,C,4,234,ACME123,41156d8d-6a92-424f-a764-629104150513
23:02.8,ACME123,235,tol,-0.43752,235,ACME123,41156d8d-6a92-424f-a764-629104150513
23:05.8,ACME123,235,Rückführkrft ballist.,21.91471256,235,ACME123,41156d8d-6a92-424f-a764-629104150513
23:11.6,ACME123,234,A,-0.299466373,234,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:12.8,ACME123,234,T_max,27.55459677,234,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:14.3,ACME123,234,C,2,234,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:09.5,ACME123,235,tol,-0.66500053,235,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:10.1,ACME123,235,Rückführkrft ballist.,17.12138355,235,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:10.7,ACME123,235,r_nul,5,235,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:11.6,ACME123,235,STATUS,OK,235,ACME123,82c84c0e-49c4-49a0-a63f-64b282ce686c
23:24.8,ACME123,234,A,-0.580947944,234,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:26.1,ACME123,234,T_max,36.79443393,234,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:26.3,ACME123,234,C,1,234,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:20.7,ACME123,235,tol,0.469147355,235,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:24.1,ACME123,235,Rückführkrft ballist.,21.50485837,235,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:27.5,ACME123,235,r_nul,8,235,ACME123,42610c5d-feae-45f4-b8f6-a280368c7d65
23:34.6,ACME123,234,A,1.357144424,234,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:37.4,ACME123,234,T_max,44.4458191,234,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:31.1,ACME123,235,tol,-1.989581305,235,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:32.9,ACME123,235,Rückführkrft ballist.,21.0018184,235,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:34.0,ACME123,235,r_nul,1,235,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:34.0,ACME123,235,STATUS,OK,235,ACME123,6ca9ce68-6016-4d09-b447-2c4bf9945ee7
23:39.2,ACME123,234,A,-0.182619858,234,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:42.9,ACME123,234,T_max,37.26171809,234,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:43.3,ACME123,234,C,0,234,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:44.2,ACME123,234,STATUS,NOT_OK,234,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:39.5,ACME123,235,tol,-0.05623658,235,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:41.9,ACME123,235,Rückführkrft ballist.,17.92377222,235,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:43.5,ACME123,235,r_nul,7,235,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:45.0,ACME123,235,STATUS,OK,235,ACME123,1beb4c51-3619-49bb-8c2c-f95764fddd4d
23:51.1,ACME123,234,A,-0.464882334,234,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:51.2,ACME123,234,T_max,48.83505102,234,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:51.4,ACME123,234,C,0,234,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:55.9,ACME123,234,STATUS,NOT_OK,234,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:50.5,ACME123,235,tol,-1.543251707,235,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:53.0,ACME123,235,Rückführkrft ballist.,21.08500018,235,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:53.4,ACME123,235,r_nul,2,235,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
23:56.3,ACME123,235,STATUS,OK,235,ACME123,4e51e4f9-0a1b-437d-8fb7-4060b21e15ee
24:02.6,ACME123,234,A,-0.642386169,234,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:03.8,ACME123,234,T_max,32.48817524,234,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:04.5,ACME123,234,C,2,234,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:01.8,ACME123,235,tol,-1.459352621,235,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:04.3,ACME123,235,Rückführkrft ballist.,17.4846936,235,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:07.0,ACME123,235,r_nul,5,235,ACME123,59700885-80d2-4a29-9310-c6cd7dd4d28f
24:09.8,ACME123,234,A,0.738518879,234,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:12.6,ACME123,234,T_max,37.99424872,234,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:12.7,ACME123,234,C,4,234,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:15.0,ACME123,234,STATUS,OK,234,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:12.3,ACME123,235,tol,0.631659039,235,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:13.6,ACME123,235,Rückführkrft ballist.,19.8335595,235,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:14.3,ACME123,235,r_nul,5,235,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:14.6,ACME123,235,STATUS,OK,235,ACME123,d2ef6c53-c156-4406-abb3-3f67f3044b1d
24:20.1,ACME123,234,A,-0.289341788,234,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:20.6,ACME123,234,T_max,54.01468793,234,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:23.1,ACME123,234,C,2,234,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:24.1,ACME123,234,STATUS,OK,234,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:19.3,ACME123,235,tol,-0.87943711,235,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:20.3,ACME123,235,Rückführkrft ballist.,21.08094635,235,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:23.4,ACME123,235,r_nul,1,235,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:26.4,ACME123,235,STATUS,OK,235,ACME123,eefb1820-1924-46ce-b541-d1174b15deb8
24:34.4,ACME123,234,A,-1.627223841,234,ACME123,f3fd7dab-e5f3-47f6-8c57-ce70b943f4a5
24:30.8,ACME123,235,tol,0.488634322,235,ACME123,f3fd7dab-e5f3-47f6-8c57-ce70b943f4a5
24:32.5,ACME123,235,Rückführkrft ballist.,16.8686617,235,ACME123,f3fd7dab-e5f3-47f6-8c57-ce70b943f4a5
24:33.0,ACME123,235,r_nul,3,235,ACME123,f3fd7dab-e5f3-47f6-8c57-ce70b943f4a5
24:34.9,ACME123,235,STATUS,OK,235,ACME123,f3fd7dab-e5f3-47f6-8c57-ce70b943f4a5
24:40.5,ACME123,234,A,-0.183317384,234,ACME123,cb766e6e-8a51-4ec0-a370-95621343792d
